VIX,GTITL2YR,GTITL10YR,GTITL30YR,EONIA
23.35254628137111,3.1094107528885226,3.2074353242778946,3.3588061455104654,0.1079319721124109
22.72204326954991,3.2391386413251952,2.902987880592071,2.8829826093363393,0.12217698718624098
20.74000324462089,2.3745048432432534,2.8107532711664414,2.796793307577622,0.07661073658321804
21.36416480891752,2.6580072986332053,2.9761211247071966,2.9503275565873492,0.13595966173656354
21.30534675683176,2.878392136326471,2.8598455275891,2.5993619997889716,0.08465377169429522
22.94049423838556,2.6546247235246425,2.307664333149386,2.7961963834583994,0.07322672686244486
21.556052344381172,2.708740225644231,2.904588567689744,2.826563112445984,0.050530384466790756
18.286083085505812,2.443626090996094,2.815333651277033,2.855779782717846,0.05664178599498437
20.68094367887285,2.520968079001641,2.3101738072802056,2.5302306106069437,0.069445918362805
19.29782075310232,2.4064214461404694,2.464065793200307,2.4473360783609537,-0.002878053242388212
18.48041258128066,2.6142749055752144,2.4172758484861445,2.2515275675052604,-0.006630867675204571
19.801910531318093,2.3624829201469186,2.298864238480042,2.200083862531018,-0.005050101807289292
19.954096063260614,2.3165009297687815,2.055532620004386,2.2583264886161185,-0.05366271538535897
19.411820640271806,2.100255333927969,1.963450848036333,2.316271730083657,-0.04555421452298078
16.62055447393213,2.023907245743257,2.039801341128987,2.3660128778825116,-0.04383654514901139
16.94759618701568,1.9759911945933324,2.2379925815328923,1.9684830773220052,-0.005537897366468786
17.435469103047986,2.0886533853525906,2.0401951537535723,2.368344568199624,-0.03765787356507372
17.94155100894984,1.865403352077601,1.7824361025061628,1.9651010943248755,-0.04986447773758368
15.626120170089813,1.9583482418899356,1.9747500545364707,1.96327205192757,-0.035508531752157235
15.688678955528303,2.2748468444508942,1.1327508726553686,1.770317365268,-0.08003600840183117
14.127928139292685,1.9788527917606287,1.951973701073595,1.3912729972132658,-0.06946287866879383
13.708178074483154,1.6871384204820403,1.27504129866668,2.0035135716496106,-0.09521313688448765
16.143573203292227,1.9589072036633226,1.529990463708243,1.933426174486848,-0.08936234900405718
16.620300351114167,1.5885573689578654,1.3235742382352695,1.6936751114840944,-0.12680842033157635
14.45443127158557,1.217253567854363,1.247425062890266,1.7280921168721393,-0.2
15.694232186845426,1.3966709681738707,1.7476378029519588,1.7857982383402522,-0.12263550690861585
14.637113680195846,1.1902809477684206,1.3624958886340794,1.3457801557043654,-0.07158309551831851
13.111340797083162,1.4776410028216338,1.5130895341799744,1.526427247458795,-0.09389339191686683
14.33073241610536,1.5323477043151836,1.404789395861262,1.7682108101683052,-0.09623010412925252
15.805516030173411,1.8559408920475826,1.5003307962605192,1.3451089648021592,-0.08954059269252217
13.589997427802837,1.5647496759736659,1.3988524345956392,1.6389768728974383,-0.1332708118009603
15.68975333784111,1.4428698923101226,1.092700845942829,1.3025587921126172,-0.13102684802299008
10.0,1.6530830768736495,1.5831105007382775,1.6587585865619587,-0.1613616386387291
14.640743890675308,1.0261236374937666,1.2572017673642293,1.5578241358125848,-0.15074250624645122
13.665256079568184,1.532144356027099,1.0286131616901817,1.2471691116654542,-0.11669430238691268
13.18774208434915,1.6489761382368309,1.2814015172599469,1.8048811524333654,-0.09432217160822694
13.786339944317442,1.1969477055278843,1.7127238055416623,1.4386137066455413,-0.14085277834321575
11.073758058923694,1.7511926473839332,1.5867005656531248,1.4378263695586493,-0.14946835784065504
13.585139845626449,1.60421288280986,1.3454638741773404,1.656280657031912,-0.12995072293335105
14.512547253833818,1.4716862969111013,1.369195535867034,1.8660150457140454,-0.10435157058640442
16.199752222478736,1.7136306865042041,1.403066896069586,1.4621821191601427,-0.1734450897252645
13.699659841446552,2.0805934270491493,1.956969602960188,1.7047578835437576,-0.1989089103424398
13.527836774092767,1.6844026847635143,1.6234842262060472,1.809893048766938,-0.13011846668198504
14.185032582259472,1.7350170392459923,1.6730738517610373,1.8979284499086833,-0.14779661282652093
16.364040224955268,1.629680648629774,1.8463333399202093,1.83425654321618,-0.11506667934956039
15.856079097320542,1.592693293803299,1.7198859063489802,1.76826898508384,-0.09448545173176175
15.000110752073827,1.9846455880193046,1.6604847554812423,1.7215558656273071,-0.09738588725568899
16.731475776225153,1.686741839675762,1.7260350850265702,1.9500191846326125,-0.020111122739512405
16.508078724290748,1.9291953317956336,1.807807934440595,1.7700776776471636,-0.05164202392256895
18.040096982304263,1.8701687208265416,1.8724016628395996,1.4554000683352295,-0.043134973108645974
16.151267125410914,2.1230884163530024,2.0982988434025343,2.1753465006209614,-0.021710044978370396
17.038241761099776,2.151224164115942,2.0126053344086037,2.3239608157449787,-0.07501261424295176
17.343403612446767,2.355757681856325,2.2240049574684644,1.733716717836749,0.013944301817643862
16.29758928768171,2.098557444471263,2.1116690652809167,2.0610217761286167,-0.015518769090095308
19.084847776651877,2.2103546801385,2.2123891329876115,2.444163253787126,0.022306426368188054
19.45357593791922,2.1278730569719335,1.8272819600221017,2.79045140221562,-0.029388982164158056
19.52856517402285,2.301903452085188,2.5296210524789293,2.4483375888180703,-0.03553239765583824
19.628525431206906,2.5354648480712285,2.473852327643747,2.362055874461392,0.06124833946891872
18.458307764179835,2.6783178696958903,2.684208100319515,2.532549182878843,0.056678423428225266
20.22714874386113,2.3975524529798733,1.904828097317121,2.9038018226833113,0.02193429274802952
20.75526053092375,2.830555431161629,3.0581823442462728,2.5651292852320986,0.03437996145653299
20.553452831515948,2.994364946583868,2.6406583440254074,2.596256529808408,0.11746410453373468
21.83328068451941,2.8635270203310883,2.9789877607010453,2.719733084363645,0.045072747452885004
23.0038928315283,3.226522300253092,2.576863383752745,2.6861164116589156,0.1579928382771743
25.404611235533228,2.741841745098863,3.0008325034632284,2.9579195498839415,0.07695191434750737
23.479981809159888,2.7040456265073547,2.7005961126976255,3.3127042288730006,0.14276772307952862
23.96834159694534,2.6514623496033853,2.8547636257123843,3.1098212480154794,0.11795247528868952
23.88281087677462,3.380460566454705,3.465776536967586,3.0489956829089992,0.16121908123634615
21.739274896646243,3.260348835705049,3.0636882163974457,3.0923020116131985,0.12916275443156044
24.6283156257456,3.1648964723935644,3.2060945443064384,2.888968838853038,0.1517711137261144
25.060523665381847,3.2818946309276176,3.398940613490653,3.42029456847344,0.16751556835839992
28.603713248123686,3.0378815263510344,3.36519318812934,3.273243550353141,0.13782795645304047
25.29228389012041,3.8147177606492777,3.334600250640345,3.2934899486226086,0.20802607981725763
26.215385913066594,3.377080783791147,3.422522120950386,4.0,0.1696523435308384
25.994942118364975,3.4086146994427367,3.9040093684344193,3.4603838965950904,0.1861487228508768
24.673883800966756,3.5675612153375473,3.4022196833355163,3.283042652016927,0.16418107624286682
27.98445500451791,3.5457466876709947,3.488748123964532,3.375083535446918,0.11266976524387001
27.61935749291888,3.517674350828429,3.69998049440703,3.71129163693021,0.2024819807925164
27.810197163911695,3.3300041065523818,3.7341653155912633,3.5262745518140304,0.3
25.625140973161415,3.6067440223329745,3.7700265972031257,3.2351079136161642,0.2443246810121188
28.835605100341187,3.910095428035741,3.664576970427969,3.7152759350551787,0.21765780273162166
25.106201947414522,3.808841056970086,3.2863424401062624,3.4093158248757,0.2104786993758786
27.826636854059682,3.8649047295996466,3.8961984793098825,3.9181828990709917,0.22165486570871645
30.0,3.4329835732631078,3.2920806084596914,3.7618660657936434,0.24074216735588067
25.68199392804903,3.3315079167571926,3.6043096957405925,3.4560471719408277,0.17793119969398635
26.208437755359956,3.502102225934444,3.366671023018673,3.7919092862600223,0.2594017973978917
27.034963632635076,3.5282901146974583,3.5051192094191057,3.5405913881384157,0.24306967197581242
26.12059259331217,3.7267890661338923,3.5746314551159535,3.681640073404883,0.24051750081116152
24.580421833114368,3.134411781085436,3.5528316597727905,3.59027149593154,0.22709474380086941
26.617604037831477,3.7743476110641163,3.5504583253900424,3.3042171946764274,0.20798160195722787
24.914330026669163,3.4004688619720587,3.7816766866362204,3.318701673004469,0.2268481657065083
26.790171505061004,3.314798608927567,3.4969670706424285,3.621296005986737,0.21860954819226486
24.685432692878553,3.160507043521843,3.3092026725926535,3.3180043125813627,0.17858295383024508
27.776909254951754,2.990975930202407,3.5327845944179286,3.268397424929614,0.16413602702261065
24.35813547137857,3.4602288480348853,3.538938086509031,3.119953542560885,0.18137560559809052
24.694601655547697,3.2623120334466535,2.966514805077825,3.3512781335135102,0.2258855630350498
25.923058012187987,2.9352719393313356,3.314560172692378,3.6313834283697464,0.11724145380706175
22.836991979480032,2.884909218494816,3.2849709584362055,2.963173942513958,0.10037090657061526
24.466837872164287,3.0304129683222625,3.012659298827829,3.129686312784137,0.15011565866508114
25.56974004938148,3.388673454012517,3.3196074572546976,3.3526911362768823,0.13651848463118593
21.26187171520005,2.9355861453570355,2.927835256027542,3.0025816357829758,0.1310668280417061
23.30095123437023,2.6215375946124455,2.926241785603956,3.0519699162987566,0.12341399933685165
23.00935904966389,2.8203429105411955,2.797853499761864,2.6938795062767418,0.09608743449364271
23.31190347183082,2.7534802021792752,2.7740421924107177,2.930384502610563,0.14708639003569052
20.173807509236944,2.19225478714875,2.4658349735406437,2.7481000789529366,0.024744515337680406
19.64433063778005,2.672475742735225,2.3238534583815458,2.9195285350315063,0.04146860458781959
21.712472336706043,2.572004590296875,2.91665235863155,2.897702641029812,0.056372062843467796
20.98448889990574,2.6981796329125087,2.31678379971709,3.113517007796073,-0.010438874569767859
20.496455674109846,2.8705897809774825,2.2168219637810234,2.652547177111083,0.031102233508442823
20.201392674711478,2.6573027892513537,1.89540306694328,2.5398798057252274,0.08599146280211023
18.39197146335902,2.3058793350144464,2.1570322198890013,2.451810105392075,0.015593463550732212
19.205918133327565,2.06980402972184,1.9406272781033747,2.281788225048796,0.011987796523748012
18.874953561907947,2.763962829815032,2.519601128875097,2.3583066062555185,-0.05276397382446818
17.107812691566597,2.184909800779523,2.3165452579721064,2.17302577996517,-0.04039022534167594
20.19668545716717,2.1151105228164893,1.8828691755577358,2.2067118228679496,-0.04229391147505365
17.929119360291082,2.0483742458507646,2.460737419103162,2.377803437046032,-0.050541813383703726
15.304305498015943,2.036990323404332,2.1236695126832545,1.8618970505928476,-0.0029029219533048267
17.439362733639907,1.9114737504803165,1.7809326317082428,2.234450715543107,-0.03864101148398302
14.888506397559473,1.7703405783170736,1.2516085475847119,2.2186918406000715,-0.10804987292151161
16.93820367183348,1.7255038598399988,2.2412506658339333,1.885567495690619,-0.06792882093880043
17.126962599293876,1.7835814806690338,1.3894835228644373,1.4422559241820816,-0.06721123713204066
14.158218390146189,1.633681101766471,1.2863352334872542,1.6992648874809722,-0.0519309707025587
16.294116405374453,1.5570142864726266,1.8229423370793763,2.0366835481749477,-0.043383725741588414
15.296566972537061,1.6869463676448644,2.090615096263826,1.737735829319078,-0.1436969893207769
15.617911048230905,1.577322096834281,1.8234962982681286,1.5101145904414008,-0.14251518458501877
16.861265635862736,1.9074110036654732,1.6112548842264323,1.577541068079697,-0.1641834663286391
13.781874340308757,1.0244342939449265,1.588156209252921,1.817173848689655,-0.13222935643928985
12.934460461581018,1.7699275854707788,1.6185970451096399,1.735331209044337,-0.11127045226128389
12.61552949293554,1.7811006246709336,1.5761958797689766,1.5596528781007226,-0.09610796121297828
12.605265988038179,1.0814564745315045,1.4544855829707264,1.5181705743862364,-0.13735942691212155
13.519574709063765,1.4247579988467998,1.4024520169662393,1.5009300186414443,-0.14838443009261038
14.027303898222376,1.4101046563338415,1.3568917093294477,1.3872810772524675,-0.13291825732140733
13.909446615387406,1.19226905580112,1.2014136653295826,1.8860019160357493,-0.16930722573495952
14.649217661558172,1.3212052024077,1.303808319788938,1.5011730126124252,-0.0640073153798989
13.571898772494926,1.2562098526922418,1.0,1.8097855210280271,-0.1966495614040613
15.567662949619477,1.8527099968689242,1.3551334004717757,1.877351824975634,-0.13073229728811753
13.322057287060801,1.6962679197549926,1.1735423178658257,1.784779885672619,-0.062434216513260254
17.457014492205957,1.7809096916922234,1.164952460704707,1.516208723368242,-0.1323983320153671
14.754909884286597,1.6872474605089072,1.4649842057057043,1.700618548298218,-0.13608246294151605
12.904524612124343,1.3298091569290547,1.7535474910976492,1.638232272295632,-0.1380319241679057
12.793502566494151,1.4812468770986125,1.6790630694645072,1.489917728540666,-0.12690913965683054
15.094015536902681,1.7205504766344388,1.169716015591247,1.7630431484607605,-0.06554895135003122
14.365074129878941,1.4026816279911265,1.3324142679268134,1.497926108792739,-0.18874552768696037
15.87884080641087,1.8384262950413812,1.7925107371566207,2.0035096751792354,-0.04717106553623779
15.821954419260543,1.6831687513579348,1.4170415043299944,1.7152577525756145,-0.14659714350873523
15.372783230717792,1.6994482284991113,1.6285462219425249,1.8896406895902478,-0.09718811184258508
14.63476832263564,1.9696807321112277,1.8467891696282157,1.951087516501974,-0.09483999140223359
14.05771057277989,1.9643860833271078,1.5686735395763902,1.89135408489568,-0.049473686154446944
15.843303074144497,1.8508212890220088,1.8575674960476478,2.1092471654424774,-0.11915640134057016
17.961057178386234,2.218004776054901,1.6017709567148333,1.951181274073901,-0.035370207518903296
17.464363219164667,1.813599473987452,1.8210849687888033,2.2725995053090844,0.03083002919361072
15.875408259273685,2.221113454926975,2.0834222468463834,1.8891992727964555,-0.08102784698063681
18.18682755124687,2.276450157506162,1.7305154877271565,2.2390290482136943,-0.014544239154127392
18.876968944620295,2.152189632509782,2.2382507070471656,2.6576741201297462,-0.034475960402558986
17.573310488064394,2.3455742794660495,2.2043302215279326,2.1351710399952464,0.015698885668462226
19.392396485279505,2.084607900558557,2.3961121479138887,2.2603654943372233,0.01216771228642094
19.6848806144027,2.5962871561964773,2.3925012019284084,2.558533515372281,-0.0003976184660583193
18.486162591987334,2.4327421679732644,2.7091027862684767,2.554499427412406,0.05162115580168525
20.93912341945922,2.4279917905989383,2.5078947126431443,2.6508279795512943,0.11041067556023537
21.637966965276473,2.8159925736740603,2.4555566398028272,2.7406146792120567,0.049825844101422184
22.76582886952982,2.519562310310267,2.643703073519359,2.8314391336415343,0.09390878185165746
23.144491743718355,2.4383784886354807,2.8027444806200075,2.9870000282000504,0.032512853568950034
20.271753609071855,2.4707047936715294,2.7615658610990748,2.9087551430803504,0.055655680594459966
21.271215807387797,2.97732045212007,2.8250535345723193,2.8391137006290554,0.11795969222332642
23.6304681625357,2.649557022175251,2.727232235245304,3.0784788581769917,0.16499191855618195
24.01453296831806,3.3327327434918605,2.7979010187308875,3.378465093310841,0.13460980565898223
24.389965742487966,2.6003066807826056,2.6970775946706986,3.0302729103166786,0.12047949606663477
29.259833105288283,3.4324863178555325,3.441396064914478,2.916195099373196,0.14134542743400558
25.170928423668567,3.17946158797919,2.8453204106460013,3.3796483223545812,0.10551599691057695
26.2628662342037,3.166245568017538,3.0182831216889223,3.1845297996582627,0.1811439260160223
26.32893336261525,3.1214488463049808,3.062905670744889,2.8232668324041357,0.19946257336097767
26.212612211280153,3.360214596055957,3.461289709292525,3.4650771912908382,0.159172715114287
25.179075449145913,3.3118570127815055,3.2461543177930627,3.2308820116285393,0.16579574449042916
26.88198103483097,3.584872952579774,3.622540399950525,3.355990215174565,0.19902648348046792
25.041723120655256,3.4163190533174825,3.2412247625888506,3.4734404300537287,0.1798234701216152
25.97235039922249,3.455170167467228,3.48185427332691,3.4756791461413723,0.19868554301403446
25.81914559302546,3.3772477631381763,3.2686716928609596,3.6053866554134846,0.2816150995834512
26.743644776148468,3.4644097777051273,3.9430407701244925,3.4015502413066923,0.2012539874839927
29.893363402910104,3.559691186379591,3.2388756690242655,3.6091635776738005,0.20078814971436743
24.350299220165113,3.16086451253339,3.582167887721901,3.4716905558236064,0.19322623223984225
27.881600391728185,3.2476928455459326,3.6657747637372284,3.681572680607221,0.24554982281778182
24.830116708466825,3.686302129249888,3.626701754061423,3.665126978586499,0.213657290034938
26.3995552860006,3.572819419472311,3.5007986184560576,3.361729359246291,0.19753427285074698
28.509849176173166,3.5000199444559725,3.513090252811709,3.762767699617534,0.2685941959957977
27.099966916862268,3.5377929567301076,3.5467965196653153,3.4374100126329057,0.2714589058441929
25.504866906173927,3.597579393589247,3.496862511498157,3.6962826523418046,0.1972670165621529
25.916045394227837,3.4030690887940525,3.726063521536929,3.597354285247998,0.14954088604490162
27.696072734174265,3.3380560006399724,3.9806100137247773,3.8736675756202583,0.25033136149649654
25.660636746095513,3.518614575787767,3.3569639908382634,3.445711791904329,0.18586755143695732
26.78432203051981,3.25334947063593,3.155040112285411,3.3979196638155416,0.23488602076678422
26.373241528922215,3.5111841832023596,3.4050102387283645,3.4368918944697255,0.13058145363883128
25.22720340293605,3.045847715240586,3.9529868833757664,3.350673291704134,0.22831130070091837
28.777210835021965,3.573265338781808,3.179777241688466,3.5360836457419547,0.1464316486452895
26.487664841515475,3.420803510192258,3.6714352969428496,3.020358719412791,0.20976995614294902
22.624439907127403,3.3350630071729963,3.6362507553458157,3.0922285621387773,0.17673219070681356
25.32199887680941,3.4403117498565785,3.103642773081014,3.0467794907845125,0.13408585180412808
23.86636122316274,3.5336468470517914,3.2981623518335685,3.4015335942405525,0.14553936945977602
25.58498381239992,3.3498603304503933,3.4760744678942856,3.5042663560690817,0.17621431500847146
23.018717055345732,2.710112051534984,2.9836231185162045,3.093899061107547,0.14612703284971967
23.575699441518154,2.7709563919208358,2.964028325391391,3.0284764199853926,0.15380253421587964
24.04058356111701,2.848949999500243,2.8216969994936756,3.0211832019387486,0.1940372446449034
24.143409585576602,2.9242979461187786,2.665434955378132,3.1812410707458003,0.0561697919626678
20.956635639760457,2.965242614920346,2.6813132447344588,2.708941263236654,0.16028748248517116
21.722083155821785,2.6478671224765606,2.4910455906680866,2.8807559538307093,0.09497746090331877
21.120487846407393,2.7728899487109135,2.6985736987117983,2.966424123785469,0.047838293388165115
20.461780012398425,2.5154612448397096,2.4562152651318936,2.811109279871641,0.021144191367476278
23.307987353037962,2.480820303606321,2.60676754445053,2.6874199452624317,0.05101990807681017
21.04540405572677,2.2526121139345316,2.1487419643442633,2.786043237791532,0.07973184348015938
18.369352405138258,2.2873170381982835,2.4909968568318956,1.9890841893354798,0.030574884867880542
20.888713599863024,2.134548654421602,2.532043656901945,2.597260251707638,0.07831381703839363
22.09398801596867,2.147626183170771,1.8485284589199948,2.2712209367039975,-0.039703577866688405
20.20398585907954,2.5015602900245795,2.2967259171541534,1.976611553837798,0.00102029498093828
16.344287423421832,2.0267645744286193,2.4162080235558054,2.380547919892893,-0.054666403556858534
17.338536283082412,2.702077751196855,1.8204159905210042,2.492225809629087,-0.007209908865522696
19.30929179792559,2.201820503632523,2.3842225362493332,2.1345663867814624,0.0011049332214102814
16.25675816922188,2.079792138972922,2.0493310462087324,2.2943261996537143,-0.056282860465963425
17.440126211581273,1.8084647514682477,1.744600253731832,2.3704228242734704,-0.14491027734909462
17.528307436455,2.0744988491283998,1.8281355770075802,2.2587986851888995,-0.05345342873212089
14.885552594990735,1.759660438940692,1.9064476631321818,2.2728095156108234,-0.05405184250599368
15.730244406484866,1.8533536841842726,1.7487024820092854,2.046737372918491,-0.06395125668966439
11.121743076765634,2.3078061656834072,1.7995698571673326,1.8691025693018501,-0.042241173305950536
13.826439792812522,1.7171077643233676,1.435006482218884,1.493830113874293,-0.1331321878965785
14.598781522362774,1.9321252420323352,1.6287374075097996,1.7230041115115422,-0.07723058276293461
13.004810856114155,1.5130586661252567,1.2439079493906708,1.5679951656203883,-0.06541740390235878
16.669191515884457,1.6159403360046452,1.490878285859608,2.1323646791494983,-0.1785559251993047
12.327216646199387,1.9563741584560947,1.2854180005340996,1.6370456146579482,-0.10837767289494057
13.484776067747726,1.4356428222153719,1.293041269064062,1.6699089917651087,-0.14287544793358953
14.100382183206735,1.9138132701287482,1.697218845948663,1.7319995073198295,-0.13179316186475934
15.740691657423344,1.6666891789076126,1.6446870780354463,1.6121511527800525,-0.11980269027187425
11.748641428206422,1.3894290958277027,1.5228461608248758,1.9242674260363675,-0.15268499477500805
15.181736969555146,1.62329462551227,1.1397631405886517,1.4531493083323799,-0.1615725378729943
13.571901677251969,1.6853438821685836,1.3002971222929056,1.607566092393546,-0.13737789233265574
12.206510599128379,1.6093145125126478,1.6291961269134352,1.4180156453351436,-0.1784717019216267
14.158357008534804,1.1585494067278863,1.3961572390800732,1.3036852399542185,-0.1783847878832273
13.831041635635037,1.336275731480215,1.874780413477895,1.4482525785840816,-0.11401681981835547
12.805847047192351,1.443281823067361,1.4642799474900094,1.5702530086998796,-0.17844496948962046
13.792286032067613,1.4912480777990977,1.4335380146868288,1.5043787140842222,-0.11086280679175192
13.28462435627881,1.6505844943378352,1.3417103758030153,1.4679447489286446,-0.11534396501599223
14.091546266701041,1.5796933741473975,1.459503754166839,1.3458914145883654,-0.19066896362887065
14.990881519527173,1.2924846887003896,1.4227085661884211,1.6314819917715884,-0.1486729045314677
16.421783619427046,1.673229972343452,1.6394936457094915,1.376380713923457,-0.07634575911808411
12.812831455409842,1.7520574060798197,1.7268762043253467,1.8557732012893733,-0.14923786493266086
17.596682401580004,1.7765363340400446,1.3844314234896147,1.7550708677307016,-0.12449454393837586
12.328621969580373,1.922010256492015,1.306244786515996,1.4866017418136785,-0.08439647308031005
15.033612426101818,1.912723461571407,1.240222064945216,1.7543148102128205,-0.06554556632192463
16.326131925295314,1.8801720613313788,1.7977256535166881,1.7094146835121156,-0.09504150668074159
16.22227895903279,1.8186823846421332,1.4970851897893054,1.9675563497731974,-0.09920453753557314
15.330262595522909,1.541500516102523,1.3216005685572667,2.2183559946472644,-0.017631473397135833
16.235699810046814,2.0241726548492256,1.9305520919837398,1.631383322683345,0.002986793187583714
16.211014016888885,2.0333642260962552,2.4467583089669906,2.0789015466859255,-0.014796800753677647
16.454541963208868,2.1034145510136035,1.9628962716037806,2.079188113774259,-0.0370314878560323
18.784526162653087,1.8436129079614065,2.2089273444115216,2.3006813464854465,-0.05894700574048803
18.515226661771038,1.9442079156231036,2.108041059458623,2.2679878856192137,-0.04917665071435351
17.501816594494116,2.444974704224611,2.133983817106908,2.136063378232137,0.010392457351628526
20.066000094665554,2.2829800619082503,2.422076732136407,2.2824487646685663,0.01764313058767819
19.683907603694905,2.4949982414093315,2.2261677925761525,2.249240680986629,0.06423291935540337
20.789200070467203,2.42490689737739,2.4156126320746507,2.682424804072536,0.04842336101447606
20.966196045864628,2.4898498220769607,2.495848346243169,2.535592994943088,-0.017865908781925233
19.42064748672081,2.7415116641261874,2.348878851876881,2.9707777151042474,0.08556166588332198
20.20808121084071,2.5069074034383663,2.7786713579091926,2.644010061541965,0.022994401395752484
22.396188730584228,2.697034624805467,2.592523277376288,2.5774306488050973,0.0563707811448676
22.628364498191083,2.6456771280249054,2.5332998769393673,2.478967003191304,0.09035457255326856
22.18659591623991,2.713997970995077,2.8808943257723394,2.4819185144194025,0.16422958535532495
22.776878694614165,2.80122285346732,2.6335002522467827,2.5845681055807086,0.21515133226899197
24.738919807935524,2.9705632428904387,2.898776005688901,3.0095333115600487,0.13545188553043808
22.596807109407933,2.8847593049286533,2.95244536546543,3.1137209185511767,0.1172115509464115
24.506440455690676,3.298112716085211,3.250649504097711,2.753767193287648,0.1529779268444615
23.851400296338138,2.91012870016997,3.1751644923792273,3.2972420152991666,0.17523765553579063
24.17260987861006,3.1078273546776405,3.1214974218805174,3.0741822137557344,0.14081534256885492
26.276885400004236,3.1053794521631515,3.3574458540289838,3.2468622797002613,0.22575706268416829
26.21525202459005,3.5403875065435852,3.5316574530845584,3.582613359629529,0.1775566131617094
26.48780024371139,3.32708634370388,3.396942169737211,3.4831166244847154,0.19490283192107521
27.42093015949041,3.5398016118221376,3.3210040433583754,3.2914208564574343,0.20812397800053406
25.932569230719054,3.059523715106445,3.0729665529945764,3.204218902069363,0.2059100044174929
27.05046636225038,3.454329426546603,3.162915696819377,2.987243617569878,0.22694988423743406
25.91156334512378,3.6131276429499484,3.360857434988758,3.3009408095077326,0.17984852802664542
26.946526668268906,3.4740985822249506,3.3232533680853518,3.42776930242687,0.18671484456015586
26.48579962537313,3.6996848051505276,3.439916817770271,3.2963511294182317,0.17127015349834046
26.92053379584405,3.3935262070500576,3.513556002209537,3.4848403533254437,0.23017017238297993
27.695683195049984,3.8054360565199006,3.632990907819898,3.54108777702558,0.24512621849431127
